healthy_habits_f
1.152381
.3849838
-1.171531
-1.29451
.0380658
-.0556394
.8767878
-1.677788
.2791621
-2.099393
-1.254401
-.9817657
-.1070797
-.3622133
1.069678
1.148798
.7593472
.2493065
.5634717
-.6328548
-.6354672
-.7379941
-1.417192
-.8132302
.4905954
.9582025
.7263672
1.164197
.1893076
.679879
.8518268
-.0135133
.0704787
-1.111431
-.7947996
-1.692569
.5537643
.4936643
1.085829
.4110069
-.2363235
2.173821
1.631039
-.1902608
-.8134073
-1.866105
-1.053822
-1.102545
.6136687
.1729661
.5190144
1.299733
.2103196
1.535657
1.478913
-.8017303
-.9146664
