date,swb_enjoyment
2008m1,-.4792282
2008m2,-.2660287
2008m3,.0798964
2008m4,.3749546
2008m5,.4274007
2008m6,.0542579
2008m7,-.1883042
2008m8,-.3350452
2008m9,-.4715763
2008m10,-.7122695
2008m11,-.8820437
2008m12,-1.27892
2009m1,-1.791499
2009m2,-1.80748
2009m3,-1.228146
2009m4,-.6189166
2009m5,-.2782816
2009m6,-.2457405
2009m7,-.6339003
2009m8,-1.056439
2009m9,-1.320963
2009m10,-1.47818
2009m11,-1.487696
2009m12,-1.673571
2010m1,-1.799913
2010m2,-1.426273
2010m3,-.8642805
2010m4,-.6267442
2010m5,-.6461393
2010m6,-.6206521
2010m7,-.993825
2010m8,-1.442264
2010m9,-1.441263
2010m10,-1.248499
2010m11,-1.198246
2010m12,-1.234975
2011m1,-1.23481
2011m2,-.8696865
2011m3,-.3972532
2011m4,-.0783492
2011m5,-.0352006
2011m6,-.2391277
2011m7,-.5708223
2011m8,-.7259992
2011m9,-.4711317
2011m10,-.2889048
2011m11,-.200233
2011m12,-.3352491
2012m1,-.4955097
2012m2,-.2291869
2012m3,.0852861
2012m4,.3276221
2012m5,.4517516
2012m6,.4959749
2012m7,.2152841
2012m8,-.1773619
2012m9,-.2611139
2012m10,-.2852493
2012m11,.0059575
2012m12,.2139124
2013m1,.1385017
2013m2,.2473118
2013m3,.4680017
2013m4,.6336222
2013m5,.6813247
2013m6,.6547195
2013m7,.6045839
2013m8,.4909917
2013m9,.5782035
2013m10,.6581501
2013m11,.6973243
2013m12,.5784338
2014m1,.4337364
2014m2,.5714784
2014m3,.7932132
2014m4,1.061238
2014m5,1.209941
2014m6,1.128179
2014m7,.9348704
2014m8,.8292414
2014m9,.9543085
2014m10,1.112653
2014m11,1.121242
2014m12,.9698566
2015m1,.9553591
2015m2,1.20151
2015m3,1.438814
2015m4,1.589612
2015m5,1.547572
2015m6,1.260208
2015m7,.8280709
2015m8,.7212279
2015m9,.889697
2015m10,1.118558
2015m11,1.166712
2015m12,.8778465
2016m1,.5215771
2016m2,.4528443
2016m3,.4363341
2016m4,.5398532
