family_stress_f
1.500904
-.6990578
1.629014
2.231894
-.8826377
-.4220484
.8057732
.1924737
-.2913004
1.487647
.7884536
-1.290073
-2.245409
-2.062421
-.5716061
-1.634594
.7186743
.3766237
2.291851
1.362165
-1.852574
-1.470136
-.5218472
-1.654359
-.6934751
1.949882
-.6789971
-.0019492
-.0446697
.0468405
.6612968
.3440624
-.1724267
-.579978
.2594981
.1195037
-.6909052
-.2907129
-.0440186
.5790796
-.0123565
.3274851
.3736344
.4397447
.0801432
-.3205821
.2420733
-.3019302
-.3730866
-.8742886
-.4626022
.4338242
1.106689
-.3091241
.0547051
.2003409
.8448923
