job_search_f
1.488439
-.3286314
-.032301
.0007404
1.706256
1.782022
2.796144
2.172653
-.2944942
1.731801
-.3475346
.9685858
.1474711
.3941902
.1885999
.3020843
1.127413
.86279
1.170226
.977111
.6752923
1.200264
1.034339
-.6294757
-.4619783
-.5728894
-.8750181
-.693224
-.2254363
.3616457
.3632632
.075202
-.9639862
-.9630408
-.7765957
-.8040314
-.5861914
-.9691764
-.1476317
.7648273
-.3911823
.0330617
.4113708
-.0180187
-.8351591
-1.139019
-1.444938
-1.123998
-.3845082
-1.321011
-.9811363
-1.036358
-.5115837
.0785173
-.7009183
-1.362781
-1.892063
