region,date,economic
Poitou-Charentes,2013m1,.4407335817813873
Poitou-Charentes,2013m2,-.6124068096479667
Poitou-Charentes,2013m3,.1017420939835054
Poitou-Charentes,2013m4,-.2803868481091091
Poitou-Charentes,2013m5,-.3865704871714115
Poitou-Charentes,2013m6,-.1549368083610066
Poitou-Charentes,2013m7,-.6993762744324548
Poitou-Charentes,2013m8,-1.099188291600772
Poitou-Charentes,2013m9,.5168829075992107
Poitou-Charentes,2013m10,.2100721253414772
Poitou-Charentes,2013m11,-.3745442660791533
Poitou-Charentes,2013m12,-.8408538417092392
Poitou-Charentes,2014m1,.6895383649638721
Poitou-Charentes,2014m2,.4026838956467275
Poitou-Charentes,2014m3,-.428502011512007
Poitou-Charentes,2014m4,-.074761828773522
Poitou-Charentes,2014m5,.1334747813109841
Poitou-Charentes,2014m6,.1768520120531321
Poitou-Charentes,2014m7,-.1149751963093877
Poitou-Charentes,2014m8,-.4828666501811573
Poitou-Charentes,2014m9,1.13663574308157
Poitou-Charentes,2014m10,.8465347449694361
Poitou-Charentes,2014m11,.5545532309583255
Poitou-Charentes,2014m12,-.9390946134392705
Poitou-Charentes,2015m1,.8293522467969784
Poitou-Charentes,2015m2,.8261510325329644
Poitou-Charentes,2015m3,.9208496149097171
Poitou-Charentes,2015m4,.3552106266309108
Poitou-Charentes,2015m5,.1875141505151987
Poitou-Charentes,2015m6,.5129253063350916
Poitou-Charentes,2015m7,-.2077801013365388
Poitou-Charentes,2015m8,-.5640063244583351
Poitou-Charentes,2015m9,.6002577035022634
Poitou-Charentes,2015m10,.6463011505880526
Poitou-Charentes,2015m11,.2936833426356316
Poitou-Charentes,2015m12,-.6343348100781441
Poitou-Charentes,2016m1,1.535288400948048
Poitou-Charentes,2016m2,1.326529253806387
Poitou-Charentes,2016m3,1.006786910018751
Poitou-Charentes,2016m4,.7186666540801525
Poitou-Charentes,2016m5,.2055480554699898
Poitou-Charentes,2016m6,
