date,cat_education
2008m1,.1135928
2008m2,.1085601
2008m3,-.0686276
2008m4,-.3541439
2008m5,-1.043636
2008m6,-1.481151
2008m7,-1.390921
2008m8,-.8263238
2008m9,-.229854
2008m10,-.0437177
2008m11,-.1480328
2008m12,-.4673517
2009m1,-.4662636
2009m2,-.2535349
2009m3,-.3372439
2009m4,-.5942074
2009m5,-1.039953
2009m6,-1.314761
2009m7,-1.164123
2009m8,-.5181649
2009m9,.5662087
2009m10,1.492526
2009m11,1.950346
2009m12,1.890336
2010m1,1.961527
2010m2,1.948227
2010m3,1.742121
2010m4,1.561501
2010m5,1.058104
2010m6,.4268273
2010m7,.2058707
2010m8,.6047203
2010m9,.953473
2010m10,.9260425
2010m11,.9174979
2010m12,.8230771
2011m1,.9252604
2011m2,.8764397
2011m3,.6317652
2011m4,.1755068
2011m5,-.4418685
2011m6,-.7743282
2011m7,-.547924
2011m8,.2265428
2011m9,.9898728
2011m10,1.278978
2011m11,1.007539
2011m12,.4190863
2012m1,-.0454344
2012m2,-.3773304
2012m3,-.7252409
2012m4,-.9038806
2012m5,-1.027999
2012m6,-1.157975
2012m7,-1.045661
2012m8,-.5366554
2012m9,.0700795
2012m10,.2558289
2012m11,.10128
2012m12,-.1334521
2013m1,-.0366971
2013m2,.0726217
2013m3,-.0723668
2013m4,-.3041705
2013m5,-.7839955
2013m6,-1.189786
2013m7,-1.070103
2013m8,-.479007
2013m9,.1344087
2013m10,.2816252
2013m11,.0914035
2013m12,-.1064538
2014m1,-.0274886
2014m2,.0618771
2014m3,-.0963785
2014m4,-.4171044
2014m5,-.8992721
2014m6,-1.169892
2014m7,-1.023583
2014m8,-.4413761
2014m9,.2525543
2014m10,.4377565
2014m11,.3050997
2014m12,.2650454
2015m1,.4983424
2015m2,.5657311
2015m3,.368432
2015m4,-.0753428
2015m5,-.6800093
2015m6,-1.073687
2015m7,-1.034331
2015m8,-.5430437
2015m9,.1795945
2015m10,.4661446
2015m11,.3394328
2015m12,.2323252
2016m1,.4453517
2016m2,.4112333
2016m3,-.0335766
2016m4,-.6002913
