worry
.2543519
.1748011
.0128909
-.3074919
-.5023685
-.8960906
.5031136
.9308768
.2877406
2.084886
1.033787
.8402064
.8960695
-.1193162
.0902986
-.4798489
-.6293317
-.6494961
-.1794926
-.1205013
.5139459
.8310001
.9911106
.6188432
.2456389
-.353335
-.9491572
-.1503691
-.4892316
-.4433213
-.694268
-.0673267
.6159578
.8332811
-.0980612
.4179161
1.387555
.9952558
-.4931289
-.0103107
-.4608864
-.1765266
.4837348
.4028268
1.118697
1.718436
-.0527373
.710602
.8145868
.2581942
.0492592
-.2130111
-.4788034
.4185292
.8104636
-.0722067
.8517627
