family_life_f
-.3022913
-.2853912
-1.257449
-2.119567
-1.183075
-1.336124
-1.319221
.3914854
-1.225972
-.3106727
.3873263
.1789783
.672818
.2091442
-2.071554
-.9114598
-.616859
-.6735545
1.550563
2.088971
1.908842
1.449896
.0532622
-1.014341
.4269935
-.2282273
-.413989
-.668946
.0058028
-.3047718
.4461696
.6196691
.3978669
.9828702
1.160005
-.5129298
2.253908
.6258342
.04243
-.3422408
.4521844
-.4056486
-.3666784
.9443234
.7323481
1.358544
1.222732
-.6837138
.7241488
-.1834133
.6539482
-.7319233
-1.430905
-1.739225
-.1265634
.8321134
-.0064711
