date,swb_sadness
2011m1,.7927494
2011m2,.7763737
2011m3,.711391
2011m4,.4619363
2011m5,.3214815
2011m6,.3258989
2011m7,.2011639
2011m8,.1830865
2011m9,.0736465
2011m10,-.3256191
2011m11,-.2749684
2011m12,-.2951705
2012m1,-.3798178
2012m2,-.5487823
2012m3,-.5523477
2012m4,-.5792869
2012m5,-.5393862
2012m6,-.737987
2012m7,-.7397065
2012m8,-.3356154
2012m9,.3031286
2012m10,.4787786
2012m11,.5541211
2012m12,.4496441
2013m1,.1047168
2013m2,-.0946482
2013m3,-.0804808
2013m4,-.1088403
2013m5,-.4644178
2013m6,-.7856429
2013m7,-.6429901
2013m8,-.0231926
2013m9,.717136
2013m10,.8771665
2013m11,.6082955
2013m12,.1307051
2014m1,-.3534361
2014m2,-.7757517
2014m3,-.8164316
2014m4,-.9838365
2014m5,-.9824178
2014m6,-1.076822
2014m7,-1.000895
2014m8,-.611712
2014m9,-.2149154
2014m10,-.3285589
2014m11,-.4282912
2014m12,-.4807916
2015m1,-.6549954
2015m2,-1.125057
2015m3,-1.396142
2015m4,-1.485365
2015m5,-1.581625
2015m6,-1.970681
2015m7,-2.134346
2015m8,-1.650046
2015m9,-.7508429
2015m10,-.3306314
2015m11,-.4516636
2015m12,-.8117006
2016m1,-1.216242
2016m2,-1.690771
2016m3,-1.932594
2016m4,-2.471097
