region,date,recherche_emploi
Nord-Pas-de-Calais,2013m1,.43240628
Nord-Pas-de-Calais,2013m2,.20312151
Nord-Pas-de-Calais,2013m3,.39810616
Nord-Pas-de-Calais,2013m4,-.097115718
Nord-Pas-de-Calais,2013m5,.10321249
Nord-Pas-de-Calais,2013m6,-.14159428
Nord-Pas-de-Calais,2013m7,-.94784212
Nord-Pas-de-Calais,2013m8,-1.2933439
Nord-Pas-de-Calais,2013m9,.69209671
Nord-Pas-de-Calais,2013m10,.21296071
Nord-Pas-de-Calais,2013m11,-.027187275
Nord-Pas-de-Calais,2013m12,-.91112703
Nord-Pas-de-Calais,2014m1,.77740812
Nord-Pas-de-Calais,2014m2,.85015535
Nord-Pas-de-Calais,2014m3,1.0194504
Nord-Pas-de-Calais,2014m4,.0056586303
Nord-Pas-de-Calais,2014m5,.078024566
Nord-Pas-de-Calais,2014m6,-.090014376
Nord-Pas-de-Calais,2014m7,-.75010031
Nord-Pas-de-Calais,2014m8,-.79493767
Nord-Pas-de-Calais,2014m9,.91504306
Nord-Pas-de-Calais,2014m10,.32637176
Nord-Pas-de-Calais,2014m11,.083487719
Nord-Pas-de-Calais,2014m12,-1.3253556
Nord-Pas-de-Calais,2015m1,.46228111
Nord-Pas-de-Calais,2015m2,.51245493
Nord-Pas-de-Calais,2015m3,.79534394
Nord-Pas-de-Calais,2015m4,.094806284
Nord-Pas-de-Calais,2015m5,-.2621125
Nord-Pas-de-Calais,2015m6,-.19173847
Nord-Pas-de-Calais,2015m7,-.72830558
Nord-Pas-de-Calais,2015m8,-.77808827
Nord-Pas-de-Calais,2015m9,.99351561
Nord-Pas-de-Calais,2015m10,.59508634
Nord-Pas-de-Calais,2015m11,-.048489563
Nord-Pas-de-Calais,2015m12,-1.0422332
Nord-Pas-de-Calais,2016m1,.80424976
Nord-Pas-de-Calais,2016m2,.70343459
Nord-Pas-de-Calais,2016m3,.77534729
Nord-Pas-de-Calais,2016m4,-.01556609
Nord-Pas-de-Calais,2016m5,-.18623114
Nord-Pas-de-Calais,2016m6,-.39579582
Nord-Pas-de-Calais,2016m7,-1.3169923
Nord-Pas-de-Calais,2016m8,-.9086948
Nord-Pas-de-Calais,2016m9,.7644977
Nord-Pas-de-Calais,2016m10,.14666755
Nord-Pas-de-Calais,2016m11,-.36792502
Nord-Pas-de-Calais,2016m12,-.89379776
Nord-Pas-de-Calais,2017m1,.06067891
Nord-Pas-de-Calais,2017m2,.55588275
Nord-Pas-de-Calais,2017m3,.78663313
