date,swb_respect
2011m1,1.043085
2011m2,.7509496
2011m3,.4409599
2011m4,.1134169
2011m5,-.2088466
2011m6,-.335016
2011m7,-.3052352
2011m8,-.207762
2011m9,.4293524
2011m10,.8744676
2011m11,1.041317
2011m12,1.042127
2012m1,.684487
2012m2,.1262966
2012m3,-.2252249
2012m4,-.2817043
2012m5,-.0939753
2012m6,.2842653
2012m7,.5514156
2012m8,.7050617
2012m9,.9638267
2012m10,1.233134
2012m11,1.316945
2012m12,1.108177
2013m1,.842513
2013m2,.6104923
2013m3,.0618409
2013m4,-.337437
2013m5,-.530515
2013m6,.0006488
2013m7,.9931838
2013m8,1.578876
2013m9,1.838012
2013m10,2.079008
2013m11,2.082186
2013m12,1.798833
2014m1,1.259696
2014m2,.7113929
2014m3,.1915607
2014m4,-.2004114
2014m5,-.2658766
2014m6,.1395752
2014m7,.642616
2014m8,.8270015
2014m9,1.115759
2014m10,1.139319
2014m11,.9765444
2014m12,.9679328
2015m1,.9016916
2015m2,.5896962
2015m3,.0256517
2015m4,-.5507721
2015m5,-.7947736
2015m6,.0618563
2015m7,.8826897
2015m8,1.152325
2015m9,1.488892
2015m10,1.963136
2015m11,2.277082
2015m12,2.197093
2016m1,2.037403
2016m2,1.568847
2016m3,.8997524
2016m4,.2469099
