region,date,housing
Franche-Comte,2013m1,-.0809796594083309
Franche-Comte,2013m2,.0450036980211735
Franche-Comte,2013m3,-.5381036028265953
Franche-Comte,2013m4,-.0267395013943315
Franche-Comte,2013m5,-.5979432195425034
Franche-Comte,2013m6,-.6421812534332275
Franche-Comte,2013m7,.0077012203633785
Franche-Comte,2013m8,.183500337600708
Franche-Comte,2013m9,-.2529241174459457
Franche-Comte,2013m10,-.6172846674919128
Franche-Comte,2013m11,-.8317900031805039
Franche-Comte,2013m12,-1.30360347032547
Franche-Comte,2014m1,-.2609991431236267
Franche-Comte,2014m2,-.4536690771579742
Franche-Comte,2014m3,-.394619470834732
Franche-Comte,2014m4,-.5156493216753006
Franche-Comte,2014m5,-.107246458530426
Franche-Comte,2014m6,-.2223615303635597
Franche-Comte,2014m7,.9688143193721771
Franche-Comte,2014m8,.7820616483688354
Franche-Comte,2014m9,-.1369100764393806
Franche-Comte,2014m10,-.4347880035638809
Franche-Comte,2014m11,-.743805792927742
Franche-Comte,2014m12,-1.502826142311096
Franche-Comte,2015m1,-.5652326792478561
Franche-Comte,2015m2,.18818638920784
Franche-Comte,2015m3,-.1821559429168701
Franche-Comte,2015m4,-.0779303580522537
Franche-Comte,2015m5,-.5365907192230225
Franche-Comte,2015m6,.0001983463764191
Franche-Comte,2015m7,.5691501826047898
Franche-Comte,2015m8,.7859706491231918
Franche-Comte,2015m9,-.4288577646017074
Franche-Comte,2015m10,-1.250102615356445
Franche-Comte,2015m11,-1.103616261482239
Franche-Comte,2015m12,-1.448855912685394
Franche-Comte,2016m1,.0759904772043228
Franche-Comte,2016m2,-.1401815146207809
Franche-Comte,2016m3,.0192814892157912
Franche-Comte,2016m4,-.092489518225193
Franche-Comte,2016m5,.1656517004594207
Franche-Comte,2016m6,
