date,swb_worry
2011m1,-.5758062
2011m2,-1.55086
2011m3,-2.113254
2011m4,-2.095175
2011m5,-1.797278
2011m6,-1.341045
2011m7,-.7330801
2011m8,-.5217454
2011m9,-.3709379
2011m10,-.539931
2011m11,-1.045271
2011m12,-1.411034
2012m1,-1.628133
2012m2,-1.456665
2012m3,-1.322462
2012m4,-1.3787
2012m5,-1.405306
2012m6,-1.40034
2012m7,-1.358329
2012m8,-1.171312
2012m9,-.6966361
2012m10,-.3976423
2012m11,-.5289478
2012m12,-1.208738
2013m1,-1.917499
2013m2,-2.472506
2013m3,-2.681643
2013m4,-2.568257
2013m5,-2.331937
2013m6,-2.034626
2013m7,-2.064419
2013m8,-1.961398
2013m9,-2.047504
2013m10,-2.38575
2013m11,-2.904045
2013m12,-2.997946
2014m1,-2.800371
2014m2,-2.450752
2014m3,-2.642409
2014m4,-2.824708
2014m5,-2.821774
2014m6,-2.769298
2014m7,-2.664309
2014m8,-2.365972
2014m9,-2.435365
2014m10,-2.674143
2014m11,-2.855628
2014m12,-2.680112
2015m1,-2.353603
2015m2,-2.548604
2015m3,-2.735802
2015m4,-2.917135
2015m5,-2.998525
2015m6,-2.763723
2015m7,-2.251894
2015m8,-2.044275
2015m9,-2.259922
2015m10,-2.464512
2015m11,-2.705888
2015m12,-3.052267
2016m1,-3.158984
2016m2,-3.080277
2016m3,-3.020442
2016m4,-2.977441
