date,swb_sadness
2008m1,-1.055699
2008m2,-.93209
2008m3,-.5523823
2008m4,-.2351371
2008m5,-.3201292
2008m6,-.3153263
2008m7,-.2525979
2008m8,-.1131647
2008m9,.2938516
2008m10,1.081592
2008m11,1.882903
2008m12,2.638687
2009m1,3.16397
2009m2,3.090097
2009m3,2.640714
2009m4,2.126791
2009m5,1.653739
2009m6,1.318713
2009m7,1.144973
2009m8,1.012376
2009m9,.7523372
2009m10,.6036249
2009m11,.8413361
2009m12,.6640523
2010m1,.226029
2010m2,-.2366471
2010m3,-.6527331
2010m4,-.7220261
2010m5,-.8120975
2010m6,-.6615964
2010m7,-.392183
2010m8,-.1722539
2010m9,-.0821933
2010m10,.1852783
2010m11,.521818
2010m12,.8350528
2011m1,.533902
2011m2,.2223627
2011m3,-.0416391
2011m4,-.1390271
2011m5,.0296204
2011m6,.2790397
2011m7,.4774761
2011m8,.6775022
2011m9,.6365721
2011m10,.3392544
2011m11,.1998672
2011m12,.2798083
2012m1,.1806547
2012m2,.0126
2012m3,-.0397351
2012m4,-.0594219
2012m5,-.1236078
2012m6,-.266409
2012m7,-.2883287
2012m8,-.0556012
2012m9,.5100799
2012m10,1.082419
2012m11,1.473981
2012m12,1.552377
2013m1,1.099452
2013m2,.5369806
2013m3,.247415
2013m4,.0945539
2013m5,-.1416252
2013m6,-.2296439
2013m7,-.1965375
2013m8,-.0200164
2013m9,.1337551
2013m10,.1251229
2013m11,.1385996
2013m12,.1667135
2014m1,-.0176556
2014m2,-.1812938
2014m3,-.2483641
2014m4,-.335425
2014m5,-.2765613
2014m6,-.2016498
2014m7,-.1487507
2014m8,-.0418961
2014m9,.1451202
2014m10,.234059
2014m11,.1597366
2014m12,-.1380072
2015m1,-.5500779
2015m2,-.9465696
2015m3,-1.313132
2015m4,-1.426571
2015m5,-1.372101
2015m6,-1.306402
2015m7,-1.039634
2015m8,-.6677934
2015m9,-.2341169
2015m10,.1290365
2015m11,.1094432
2015m12,-.2014351
2016m1,-.6177064
2016m2,-.8615993
2016m3,-1.04307
2016m4,-1.21131
