date,swb_anger
2011m1,-.5131049
2011m2,-.3454157
2011m3,.0966371
2011m4,.5299222
2011m5,.4308834
2011m6,.2585807
2011m7,.4836426
2011m8,.5473199
2011m9,.6788443
2011m10,.552734
2011m11,.2944479
2011m12,.0917486
2012m1,.0688434
2012m2,.1901407
2012m3,.2465807
2012m4,.3172822
2012m5,.3254738
2012m6,.4693236
2012m7,.606952
2012m8,.9577594
2012m9,1.166248
2012m10,.8557268
2012m11,.1458262
2012m12,-.4209835
2013m1,-.692449
2013m2,-.6289322
2013m3,-.3932832
2013m4,.0722089
2013m5,.3304008
2013m6,.583525
2013m7,.9891511
2013m8,1.401862
2013m9,1.608065
2013m10,1.293316
2013m11,.8603883
2013m12,.670383
2014m1,.4969727
2014m2,.4938576
2014m3,.694315
2014m4,1.017838
2014m5,1.230657
2014m6,1.54681
2014m7,1.90278
2014m8,2.352337
2014m9,2.642092
2014m10,2.276876
2014m11,1.809131
2014m12,1.490346
2015m1,1.280198
2015m2,1.2865
2015m3,1.372641
2015m4,1.480687
2015m5,1.527357
2015m6,1.383311
2015m7,1.534617
2015m8,2.137059
2015m9,2.739052
2015m10,2.517206
2015m11,1.660446
2015m12,1.087112
2016m1,1.045748
2016m2,1.147948
2016m3,.7991367
2016m4,.1814202
