happiness
-.9121354
-1.618754
-.7747888
-1.15627
-.7273604
-.4786382
-.5939919
-.675523
-.6858582
-1.322628
-.5049828
-.9962883
-.7654912
-.9024417
.2657924
.9246248
.2027069
-.0354293
1.592361
1.470789
-.2892448
-.8451226
-.3591025
.5313382
1.693134
1.118638
1.232402
1.115426
1.179001
1.079044
1.16038
.4228778
.4967663
.043812
1.070132
-.7267517
-.1285666
-.5836253
.876865
.5427951
.6350942
.5957977
.5584942
.7779083
-.1056583
.6152152
-.3081313
-.1090535
-.0200465
-.4580559
.0373835
.4514786
1.210833
-.3251491
.572825
.9331536
-.1579797
