health_conditions_f
-.1698223
.7749245
2.113001
1.751979
-1.1859
-.4066075
-.5209553
-1.580405
-1.10921
.9689
1.863968
-1.135222
-.8918176
.387887
.0676958
.16665
-.4242705
.2974117
-.0992218
-1.315258
.2281569
1.57892
-.3143732
-1.381702
-2.351119
-.30908
-.1524949
1.634947
-.4720789
-.0262222
-.7067463
-.4809559
1.098075
.7814718
.5352879
-1.340702
-1.012716
.7309173
1.762323
.4400924
-.3272864
1.050716
.2846381
-.5350856
-.1283334
1.457744
-.0878042
-.8274332
-.6586214
1.006853
.7234132
1.108714
-.3219158
.0597052
-.2135637
-1.626856
-.7606115
