civic_f
1.203235
1.110116
1.350466
.4840558
1.73311
1.068236
2.147328
.9586466
.0405985
-.5269263
.3171038
-.8103839
-.555025
-.1765608
-.0572105
.7702926
.143208
.9473878
1.872554
.1899369
.3426932
-.2389167
2.130795
-.7058012
.0447743
.9594415
.5985366
-.9847828
.5026203
.6420339
1.07199
.1707856
.7757519
-1.062395
.7685886
-.0417735
-1.068676
-1.484296
-1.248048
-1.013
-.7671887
.8940123
.3104483
-.0565353
-1.469518
-1.368246
-1.647227
-.9093834
-1.400697
-1.212334
-1.265087
-1.274862
-.5333061
.0068274
.0224595
-.5771149
-1.122738
