sadness
.8753802
-.0018487
.9177175
.5015297
.0388961
-.2777849
-.334166
.82318
.7929519
.8462851
1.311456
.5545028
.3383343
-.0451997
-1.016735
-1.809403
-.9348832
.0193588
-.9956388
.6436417
1.967099
-.4114254
1.389549
2.457885
1.009088
-.0198396
-.9506944
-.1836122
-1.379909
-.1255221
-1.111596
.1172449
-.1002509
-.919658
-1.182403
.6273865
.0141489
.21777
-.7683487
-.5137345
.819963
-.7363143
-.8906596
-.0720202
3.045976
.7691919
.4904974
1.852322
1.1673
.1762743
-.4149234
-.5941215
-.2938924
-.7389174
-.5015817
-.3802311
1.900385
