civic_f
2.165139
1.063941
-.5601218
-.5689822
.6777921
1.446197
1.076932
.0892723
-.706529
.4146285
1.351243
.6577628
.8010207
.0750236
-.220815
-.12963
.4373507
.9308386
2.716048
.2920287
.0108813
-.1535603
1.125044
-.1741696
-.1151392
.870506
-.5566338
-1.693161
-.0526972
1.739844
2.079424
-.1909696
-.4901635
-.8751281
.7386735
.2338683
-.139712
-.7404812
-.9041939
-.6713406
.0371164
.3651389
-.716437
-.8567877
-1.958516
-1.179043
.6214395
-.2793447
-1.197839
-.7824724
-1.20803
-1.848644
-.7332595
-.2618074
.274832
-.8652304
-1.461147
