region,date,health
Alsace,2013m1,.0494011334682766
Alsace,2013m2,-.115025848836491
Alsace,2013m3,-.0067975968122482
Alsace,2013m4,-.3710503275261113
Alsace,2013m5,-.3045055852516702
Alsace,2013m6,-.6708536455897909
Alsace,2013m7,-.6546743925856916
Alsace,2013m8,-.3310388239394677
Alsace,2013m9,-.2838114030463131
Alsace,2013m10,-.1757130575807471
Alsace,2013m11,-.3252706290467789
Alsace,2013m12,-.7268452628662712
Alsace,2014m1,.2515929470721044
Alsace,2014m2,.2316695235050774
Alsace,2014m3,.0777652821454563
Alsace,2014m4,-.1216466127845802
Alsace,2014m5,.0172220156773141
Alsace,2014m6,-.3217427789380676
Alsace,2014m7,.084836270359933
Alsace,2014m8,.0266007494769598
Alsace,2014m9,.4730123040315352
Alsace,2014m10,.427520872338822
Alsace,2014m11,.4273394279574093
Alsace,2014m12,-.1468323951489047
Alsace,2015m1,.7273542653573187
Alsace,2015m2,.7289101716719175
Alsace,2015m3,.8059208495052237
Alsace,2015m4,.6730326458223557
Alsace,2015m5,.37215637650929
Alsace,2015m6,.4706478856111828
Alsace,2015m7,-.0948972623599203
Alsace,2015m8,.754925643142901
Alsace,2015m9,1.130123299987693
Alsace,2015m10,1.065693293747149
Alsace,2015m11,.8248716394760107
Alsace,2015m12,.5211828780409536
Alsace,2016m1,1.584152346378878
Alsace,2016m2,1.226118750478092
Alsace,2016m3,1.4240882396698
Alsace,2016m4,1.11791535506123
Alsace,2016m5,.7451918019275916
Alsace,2016m6,
