date,cat_education
2011m1,.7962778
2011m2,.948927
2011m3,.8597207
2011m4,.5526314
2011m5,-.0106547
2011m6,-.3977261
2011m7,-.1557263
2011m8,.6475696
2011m9,1.192736
2011m10,1.083256
2011m11,.7234183
2011m12,.3423465
2012m1,.4723252
2012m2,.5630656
2012m3,.3738003
2012m4,.07666
2012m5,-.4613836
2012m6,-.8410611
2012m7,-.625421
2012m8,.1514909
2012m9,.634882
2012m10,.6328855
2012m11,.1849411
2012m12,-.2629889
2013m1,-.277555
2013m2,-.2452652
2013m3,-.5081483
2013m4,-.8327398
2013m5,-1.26205
2013m6,-1.433852
2013m7,-1.038303
2013m8,-.125763
2013m9,.5639235
2013m10,.571006
2013m11,.1861449
2013m12,-.1702138
2014m1,-.1097024
2014m2,-.0913932
2014m3,-.2584055
2014m4,-.6146526
2014m5,-1.179899
2014m6,-1.516197
2014m7,-1.198915
2014m8,-.2613328
2014m9,.5059339
2014m10,.5719391
2014m11,.2376292
2014m12,-.0401185
2015m1,.1506275
2015m2,.3992875
2015m3,.3234496
2015m4,.0222758
2015m5,-.6894298
2015m6,-1.207453
2015m7,-.9157664
2015m8,.1281498
2015m9,.8100373
2015m10,.6555649
2015m11,.1915931
2015m12,-.1710638
2016m1,.0270974
2016m2,.3201808
2016m3,.4109277
2016m4,.5904768
