date,cat_summer_leisure
2008m1,-.6877095
2008m2,-.2767092
2008m3,.2661867
2008m4,.9080219
2008m5,1.483623
2008m6,1.828986
2008m7,1.697695
2008m8,1.065887
2008m9,.1714604
2008m10,-.5433424
2008m11,-.9435962
2008m12,-1.003348
2009m1,-.7804738
2009m2,-.3786255
2009m3,.1524583
2009m4,.7489616
2009m5,1.30725
2009m6,1.649368
2009m7,1.645628
2009m8,1.132615
2009m9,.2873543
2009m10,-.4342718
2009m11,-.8758517
2009m12,-1.005946
2010m1,-.8465754
2010m2,-.4961236
2010m3,.0391585
2010m4,.6859384
2010m5,1.260554
2010m6,1.548245
2010m7,1.432403
2010m8,.8388768
2010m9,.0112441
2010m10,-.6759169
2010m11,-1.09337
2010m12,-1.184888
2011m1,-1.005642
2011m2,-.6687385
2011m3,-.1935172
2011m4,.3829795
2011m5,.9347822
2011m6,1.327241
2011m7,1.322304
2011m8,.7413499
2011m9,-.0683207
2011m10,-.7086103
2011m11,-1.093011
2011m12,-1.179863
2012m1,-1.009416
2012m2,-.6554893
2012m3,-.1265048
2012m4,.480423
2012m5,1.012186
2012m6,1.338615
2012m7,1.275669
2012m8,.7306014
2012m9,-.0806939
2012m10,-.7729681
2012m11,-1.155379
2012m12,-1.233349
2013m1,-1.075828
2013m2,-.8006551
2013m3,-.3606923
2013m4,.1676251
2013m5,.6648148
2013m6,1.003496
2013m7,1.000655
2013m8,.5586627
2013m9,-.1159265
2013m10,-.6956138
2013m11,-1.086382
2013m12,-1.207759
2014m1,-1.101058
2014m2,-.8584571
2014m3,-.4429045
2014m4,.1151701
2014m5,.661922
2014m6,1.045339
2014m7,1.035029
2014m8,.5636034
2014m9,-.1634828
2014m10,-.7930711
2014m11,-1.170592
2014m12,-1.269236
2015m1,-1.15482
2015m2,-.8928582
2015m3,-.4348136
2015m4,.1576647
2015m5,.7313098
2015m6,1.093958
2015m7,1.132279
2015m8,.6887975
2015m9,-.0519708
2015m10,-.7067605
2015m11,-1.102445
2015m12,-1.197648
2016m1,-1.054033
2016m2,-.800034
2016m3,-.4740852
2016m4,-.1390135
