personal_security_f
-1.053354
-.2072666
-.2528729
-.4274411
-.3761632
-.9011649
-.4832153
-1.229396
-.7504804
-1.209173
-.2143654
.0275324
-.6589862
-.2878987
.6818374
-.6783407
-.3407197
-.6620444
.9857847
-1.068257
-1.742472
-.5412247
.4202862
4.451342
3.08017
1.554796
.7865283
.8048948
-.3537811
-.9162951
.6696699
-.7845294
-1.167408
-1.142847
.3733207
.4341116
-.8335257
.1030584
.4366377
.2340017
-.1191772
-.2807329
.0945465
.135336
.1865439
.5572423
.9656121
.6166442
-.0949573
.2727115
.0423187
.2851636
-.3647372
.2997015
.9395794
.1333206
-.429864
