date,cat_education
2011m1,1.205371
2011m2,1.127901
2011m3,.8174238
2011m4,.5310938
2011m5,.2154723
2011m6,-.1273209
2011m7,-.0532051
2011m8,.6500845
2011m9,1.496231
2011m10,1.750753
2011m11,1.4074
2011m12,.7551655
2012m1,.670959
2012m2,.7853307
2012m3,.7105563
2012m4,.3931228
2012m5,-.2891177
2012m6,-.8570872
2012m7,-.7888627
2012m8,-.0049849
2012m9,.7885135
2012m10,.8071489
2012m11,.3574666
2012m12,.011898
2013m1,.1247118
2013m2,.1274884
2013m3,-.0238276
2013m4,-.2688633
2013m5,-.7126618
2013m6,-1.194158
2013m7,-1.255761
2013m8,-.7031301
2013m9,-.0098033
2013m10,.1796348
2013m11,-.102034
2013m12,-.3983957
2014m1,-.4097393
2014m2,-.3660047
2014m3,-.4010276
2014m4,-.5605671
2014m5,-.8965169
2014m6,-1.20531
2014m7,-1.175739
2014m8,-.6097991
2014m9,.1656363
2014m10,.2632136
2014m11,-.0850736
2014m12,-.2725629
2015m1,-.1529134
2015m2,-.0258482
2015m3,-.1751342
2015m4,-.5055152
2015m5,-.9983557
2015m6,-1.233701
2015m7,-1.008133
2015m8,-.2199415
2015m9,.5321062
2015m10,.5106281
2015m11,.1229626
2015m12,-.1263782
2016m1,.1684254
2016m2,.4108266
2016m3,.2190699
2016m4,-.0891201
