date,cat_job_growth
2008m1,2.67606
2008m2,2.509434
2008m3,2.200613
2008m4,1.582612
2008m5,.9473388
2008m6,.5906709
2008m7,.4984337
2008m8,.7360183
2008m9,1.228106
2008m10,1.67268
2008m11,1.684567
2008m12,1.37093
2009m1,1.501967
2009m2,1.77356
2009m3,1.832431
2009m4,1.549527
2009m5,1.092865
2009m6,.8366663
2009m7,.5004467
2009m8,.2863568
2009m9,.5500612
2009m10,.6156294
2009m11,.5151519
2009m12,.3224051
2010m1,.4075224
2010m2,.4996743
2010m3,.4386552
2010m4,.304738
2010m5,.075594
2010m6,-.0816934
2010m7,-.3409166
2010m8,-.317837
2010m9,-.1860675
2010m10,-.0386207
2010m11,.1067859
2010m12,-.1262335
2011m1,-.1423455
2011m2,-.0437082
2011m3,-.0160323
2011m4,-.0503324
2011m5,-.3660732
2011m6,-.7203959
2011m7,-.8737865
2011m8,-.7666771
2011m9,-.5422389
2011m10,-.4362166
2011m11,-.4178371
2011m12,-.5864555
2012m1,-.6396996
2012m2,-.4968909
2012m3,-.3078651
2012m4,-.2711701
2012m5,-.5752332
2012m6,-.9248034
2012m7,-1.162316
2012m8,-1.208789
2012m9,-1.077723
2012m10,-1.057731
2012m11,-1.15508
2012m12,-1.183298
2013m1,-.9999714
2013m2,-.8531567
2013m3,-.838149
2013m4,-.8773662
2013m5,-1.026392
2013m6,-1.133184
2013m7,-1.126066
2013m8,-1.054487
2013m9,-.8583414
2013m10,-.7712777
2013m11,-.8405045
2013m12,-.8571163
2014m1,-.7419805
2014m2,-.5302039
2014m3,-.4353986
2014m4,-.386154
2014m5,-.6385071
2014m6,-.9115945
2014m7,-.9468146
2014m8,-.7529593
2014m9,-.3853104
2014m10,-.2651992
2014m11,-.3015899
2014m12,-.3089064
2015m1,-.0949862
2015m2,.0478078
2015m3,.1545426
2015m4,.1768844
2015m5,-.0509915
2015m6,-.2311136
2015m7,-.207022
2015m8,-.1394584
2015m9,.1740762
2015m10,.2983651
2015m11,.1565962
2015m12,-.0099367
2016m1,-.0796277
2016m2,.2695428
2016m3,.8530132
2016m4,1.729504
