health_conditions_f
-.057007
-.0670719
.2535476
-.3688118
-.9330148
-.2343606
-1.818597
-1.494946
-1.583988
1.288767
1.060711
.0858804
.2276559
.4537539
.5307605
.2549184
-.9449133
-1.092968
-1.02697
-.9763182
-.6593027
.8735343
1.03408
-.2597589
-2.567285
-.4751559
1.558646
.9901503
-.0284363
.171075
-.5791379
.1447982
.0925762
.3784935
2.334295
.0242076
-.4514606
1.908242
.8202857
.3000073
.2340291
-1.145357
-.496644
-1.161046
.04196
1.082715
.5012657
.4858285
.4959823
1.743792
.7475616
.4862906
.938578
-.3153851
-.9460288
-2.318482
.45806
