date,cat_family
2011m1,-.6811877
2011m2,-.4325904
2011m3,-.0713455
2011m4,.2801981
2011m5,.1780529
2011m6,.0246372
2011m7,.0791584
2011m8,.715687
2011m9,1.472848
2011m10,1.9024
2011m11,1.643898
2011m12,.8552616
2012m1,-.0416094
2012m2,-.4785659
2012m3,-.7739048
2012m4,-.9010141
2012m5,-1.077775
2012m6,-1.143727
2012m7,-1.006647
2012m8,-.4451217
2012m9,.1841763
2012m10,.679319
2012m11,.9059207
2012m12,1.051366
2013m1,.9191755
2013m2,.4740653
2013m3,.0704958
2013m4,-.5177226
2013m5,-1.0089
2013m6,-1.358768
2013m7,-1.426044
2013m8,-1.058316
2013m9,-.5615317
2013m10,-.1766942
2013m11,-.0125892
2013m12,.0262995
2014m1,.1317303
2014m2,.0573136
2014m3,-.0739976
2014m4,-.3830101
2014m5,-.6782086
2014m6,-.6920918
2014m7,-.6020986
2014m8,-.2735105
2014m9,.3082896
2014m10,.7696976
2014m11,1.09663
2014m12,.9669576
2015m1,.6048923
2015m2,.2669783
2015m3,-.0982028
2015m4,-.3651314
2015m5,-.6748443
2015m6,-.4297089
2015m7,-.2003158
2015m8,.2634324
2015m9,.6904207
2015m10,.9249871
2015m11,1.024007
2015m12,1.02437
2016m1,.8357524
2016m2,.2861634
2016m3,-.6654984
2016m4,-2.403909
