date,cat_healthy_habits
2008m1,-.5836108
2008m2,-.7606112
2008m3,-.8383898
2008m4,-.9386651
2008m5,-1.047332
2008m6,-1.137262
2008m7,-1.235044
2008m8,-1.343124
2008m9,-1.40296
2008m10,-1.430439
2008m11,-1.397431
2008m12,-1.266256
2009m1,-1.014029
2009m2,-.8911334
2009m3,-.8553212
2009m4,-.850145
2009m5,-.8728443
2009m6,-.9028825
2009m7,-.9818184
2009m8,-1.124694
2009m9,-1.234212
2009m10,-1.322301
2009m11,-1.330363
2009m12,-1.237752
2010m1,-.9687349
2010m2,-.8097317
2010m3,-.7648025
2010m4,-.8232135
2010m5,-.9314775
2010m6,-1.118275
2010m7,-1.375251
2010m8,-1.598261
2010m9,-1.748379
2010m10,-1.810762
2010m11,-1.67294
2010m12,-1.111908
2011m1,-.1249657
2011m2,.3742774
2011m3,.5474824
2011m4,.6130722
2011m5,.6623051
2011m6,.650812
2011m7,.5326992
2011m8,.3066376
2011m9,.0241133
2011m10,-.1950225
2011m11,-.2607214
2011m12,-.0766844
2012m1,.3911334
2012m2,.701344
2012m3,.918175
2012m4,1.071355
2012m5,1.119304
2012m6,1.119586
2012m7,1.064667
2012m8,.8683436
2012m9,.5563249
2012m10,.2339723
2012m11,.0834125
2012m12,.264911
2013m1,.8376957
2013m2,1.259544
2013m3,1.509327
2013m4,1.586897
2013m5,1.486718
2013m6,1.325323
2013m7,1.108867
2013m8,.8330517
2013m9,.5610314
2013m10,.344957
2013m11,.2672683
2013m12,.45048
2014m1,.9173263
2014m2,1.142064
2014m3,1.222543
2014m4,1.20548
2014m5,1.151541
2014m6,1.061028
2014m7,.8946683
2014m8,.6170163
2014m9,.3242356
2014m10,.0341111
2014m11,-.0812789
2014m12,.0901582
2015m1,.541294
2015m2,.7940143
2015m3,.9304316
2015m4,.9182854
2015m5,.8360023
2015m6,.7330706
2015m7,.574996
2015m8,.340228
2015m9,.1444526
2015m10,.0348733
2015m11,-.0149358
2015m12,.1384562
2016m1,.5711678
2016m2,.8134158
2016m3,.8773503
2016m4,.9026681
