region,date,juifs
Ile-de-France,2013m1,.22737539
Ile-de-France,2013m2,.39708003
Ile-de-France,2013m3,.058049832
Ile-de-France,2013m4,-.28469715
Ile-de-France,2013m5,-.44545585
Ile-de-France,2013m6,-.25378746
Ile-de-France,2013m7,-.35808516
Ile-de-France,2013m8,.28810564
Ile-de-France,2013m9,-.3743417
Ile-de-France,2013m10,.033751097
Ile-de-France,2013m11,.36219424
Ile-de-France,2013m12,1.9866503
Ile-de-France,2014m1,3.0827813
Ile-de-France,2014m2,.80623615
Ile-de-France,2014m3,-.094257653
Ile-de-France,2014m4,.34192148
Ile-de-France,2014m5,.2001991
Ile-de-France,2014m6,-.20148562
Ile-de-France,2014m7,1.5689489
Ile-de-France,2014m8,.32349655
Ile-de-France,2014m9,-.23010437
Ile-de-France,2014m10,-.14999387
Ile-de-France,2014m11,-.25199628
Ile-de-France,2014m12,.061638638
Ile-de-France,2015m1,1.8761373
Ile-de-France,2015m2,.78133905
Ile-de-France,2015m3,-.22523053
Ile-de-France,2015m4,-.27991366
Ile-de-France,2015m5,-.28690287
Ile-de-France,2015m6,-.46764505
Ile-de-France,2015m7,-.68840724
Ile-de-France,2015m8,-.47803894
Ile-de-France,2015m9,-.60200703
Ile-de-France,2015m10,-.29334849
Ile-de-France,2015m11,-.28387076
Ile-de-France,2015m12,-.32130629
Ile-de-France,2016m1,-.19604605
Ile-de-France,2016m2,-.34856161
Ile-de-France,2016m3,-.36168742
Ile-de-France,2016m4,-.36980745
Ile-de-France,2016m5,-.40320554
Ile-de-France,2016m6,-.33624631
Ile-de-France,2016m7,-.82374161
Ile-de-France,2016m8,-.62832844
Ile-de-France,2016m9,-.56530422
Ile-de-France,2016m10,.20828617
Ile-de-France,2016m11,-.42207393
Ile-de-France,2016m12,-.44779763
Ile-de-France,2017m1,-.27644253
Ile-de-France,2017m2,-.21205567
Ile-de-France,2017m3,-.38391343
