date,swb_worry
2011m1,-.7745269
2011m2,-1.767183
2011m3,-2.441227
2011m4,-2.490935
2011m5,-1.919323
2011m6,-1.37974
2011m7,-.8229515
2011m8,-.6889536
2011m9,-1.019654
2011m10,-1.381634
2011m11,-1.852765
2011m12,-2.154819
2012m1,-1.896067
2012m2,-1.692289
2012m3,-2.117562
2012m4,-2.44779
2012m5,-2.20035
2012m6,-1.762962
2012m7,-1.411603
2012m8,-1.41771
2012m9,-1.469107
2012m10,-1.581015
2012m11,-1.537061
2012m12,-2.002457
2013m1,-2.702249
2013m2,-3.142002
2013m3,-3.147789
2013m4,-2.804069
2013m5,-2.367591
2013m6,-2.226467
2013m7,-2.322083
2013m8,-2.382653
2013m9,-2.67382
2013m10,-3.025648
2013m11,-3.202815
2013m12,-2.913589
2014m1,-2.608037
2014m2,-2.862303
2014m3,-3.034538
2014m4,-3.089778
2014m5,-2.927052
2014m6,-2.422724
2014m7,-2.222042
2014m8,-2.433478
2014m9,-2.776991
2014m10,-2.903146
2014m11,-2.792248
2014m12,-2.057494
2015m1,-1.34582
2015m2,-1.033889
2015m3,-.9012942
2015m4,-1.444305
2015m5,-2.261139
2015m6,-2.405109
2015m7,-2.142353
2015m8,-2.087682
2015m9,-2.305844
2015m10,-2.545044
2015m11,-2.988307
2015m12,-3.241035
2016m1,-3.169847
2016m2,-2.808681
2016m3,-1.978108
2016m4,-1.088587
