healthy_habits_f
1.923785
.5123739
.0305238
-1.440988
-.7987148
1.247863
-.4749917
-.9214557
-.175684
-.9382567
-1.09042
-.7772179
1.313795
.730288
1.796948
.048761
.9069031
.0717107
.8092754
-1.262078
-.6122001
-1.249779
-.3167244
-.8734443
.4838133
1.774954
1.188332
.5004431
.2842266
.1905405
.7430261
-1.111955
-.8975251
-1.076429
-.8353786
-.8294834
1.670415
.0117303
.7702135
.3251573
-.5147963
.0326605
.0341676
-1.000175
-.8111967
-2.231108
-1.067414
-.4751278
2.041904
.1880215
1.954832
.3803101
.1097919
.4180551
.7525578
-.2026412
-1.262192
