health_conditions_f
-.2452138
.6660604
1.592807
1.477059
1.782242
-.7406479
.2261935
-1.642529
-1.136209
.5235853
1.146372
-.2094332
.1940556
2.31374
-.4003923
-.2365568
.990186
-.1219486
-.0715441
-1.536989
-1.750622
1.33779
.0618151
-.5096699
-1.442736
.0557634
.5522996
1.00567
-.5184433
-.82669
-.2921783
-.6912973
-2.093729
-.0487272
1.075372
-.1382237
-.1855586
.4421723
-.352343
1.30313
.5024033
.011952
-.8969253
-.4529889
-1.580877
1.354157
.431153
.4588324
.6261398
1.29834
.6165943
.0593267
.5313073
-.7763626
-.5561735
-1.427034
-1.754475
