date,swb_learn
2008m1,-1.182839
2008m2,-.9696702
2008m3,-.676573
2008m4,-.0562579
2008m5,.7443104
2008m6,1.089833
2008m7,.8587108
2008m8,.4491971
2008m9,-.1604878
2008m10,-.5115921
2008m11,-.7244083
2008m12,-1.136331
2009m1,-.9733673
2009m2,-.4795913
2009m3,.0890644
2009m4,.6983078
2009m5,1.019631
2009m6,1.3834
2009m7,1.717085
2009m8,1.727649
2009m9,1.408531
2009m10,1.080605
2009m11,1.088132
2009m12,1.212718
2010m1,1.178939
2010m2,1.627908
2010m3,2.070894
2010m4,2.38285
2010m5,2.747095
2010m6,3.055632
2010m7,2.849071
2010m8,2.610027
2010m9,2.19037
2010m10,1.244831
2010m11,.5886768
2010m12,.2166286
2011m1,.0990948
2011m2,.2991924
2011m3,.9966993
2011m4,1.578383
2011m5,1.887073
2011m6,2.003452
2011m7,1.943823
2011m8,1.778337
2011m9,1.701474
2011m10,1.608567
2011m11,1.330453
2011m12,.9884278
2012m1,.8420426
2012m2,.9422712
2012m3,1.278605
2012m4,1.710661
2012m5,1.955191
2012m6,1.954685
2012m7,1.771526
2012m8,1.459707
2012m9,1.126269
2012m10,.6806934
2012m11,.4464737
2012m12,.4456252
2013m1,.5625775
2013m2,.6786057
2013m3,1.002999
2013m4,1.184369
2013m5,1.363196
2013m6,1.508347
2013m7,1.453023
2013m8,1.254009
2013m9,1.06752
2013m10,.8416535
2013m11,.6326498
2013m12,.4774676
2014m1,.4552362
2014m2,.4819284
2014m3,.4648407
2014m4,.5646883
2014m5,.8318903
2014m6,1.307479
2014m7,1.685699
2014m8,1.702207
2014m9,1.4286
2014m10,.936482
2014m11,.4051692
2014m12,.1464526
2015m1,.0193527
2015m2,.0192526
2015m3,.2133552
2015m4,.4651302
2015m5,.6556513
2015m6,.7981131
2015m7,.7799256
2015m8,.7131327
2015m9,.4289781
2015m10,.045384
2015m11,-.0130591
2015m12,-.0435827
2016m1,.0082088
2016m2,.1367248
2016m3,.2608216
2016m4,.281008
