region,date,politics_security
Franche-Comte,2013m1,-.4874444029160908
Franche-Comte,2013m2,-.4687858649662563
Franche-Comte,2013m3,-.3682131405387606
Franche-Comte,2013m4,-.525274538568088
Franche-Comte,2013m5,-.468228599854878
Franche-Comte,2013m6,-.1442559978791646
Franche-Comte,2013m7,-.4472756513527462
Franche-Comte,2013m8,-.0623067361967904
Franche-Comte,2013m9,-.0814329822148595
Franche-Comte,2013m10,-.0715246679527419
Franche-Comte,2013m11,.7249070576259068
Franche-Comte,2013m12,-.1036221259938819
Franche-Comte,2014m1,-.0362516897065299
Franche-Comte,2014m2,.1450147128530911
Franche-Comte,2014m3,-.1948554201849869
Franche-Comte,2014m4,-.5745709581034524
Franche-Comte,2014m5,.0217899233102798
Franche-Comte,2014m6,-.2496493288448879
Franche-Comte,2014m7,-.5194951104266303
Franche-Comte,2014m8,-.3163561480385916
Franche-Comte,2014m9,-.0745048863547189
Franche-Comte,2014m10,-.2182231159614665
Franche-Comte,2014m11,.2291214636393956
Franche-Comte,2014m12,.0722851519073759
Franche-Comte,2015m1,.5195224471390247
Franche-Comte,2015m2,.5473464030240264
Franche-Comte,2015m3,.5992081479302475
Franche-Comte,2015m4,-.4667975019131388
Franche-Comte,2015m5,-.3722004872480674
Franche-Comte,2015m6,-.4887131324836186
Franche-Comte,2015m7,-.8415517679282597
Franche-Comte,2015m8,-.2607781099421637
Franche-Comte,2015m9,.1766263555203165
Franche-Comte,2015m10,.0433778933116368
Franche-Comte,2015m11,1.084182389080524
Franche-Comte,2015m12,.9568472697532603
Franche-Comte,2016m1,.596853813954762
Franche-Comte,2016m2,-.6615049817732402
Franche-Comte,2016m3,.2057364753314427
Franche-Comte,2016m4,-.587350245565176
Franche-Comte,2016m5,.5420761278697422
Franche-Comte,2016m6,
