job_market_f
1.198755
-.3049501
2.226686
.629669
1.532402
1.004769
-1.080966
-.6636271
-1.643623
-1.638107
-1.324637
-1.557172
-.720224
-.2032295
-.1609919
-.8623576
.7944771
-.3894232
-.1371432
-1.416242
-1.732327
.0344238
-.6507643
-1.659633
-.3191325
.083003
-.3221662
-.4968998
1.625096
.0882673
.8743409
.2894571
-.8672711
.9803911
.078981
1.18322
1.275113
.906337
.4879262
.7926214
1.354845
1.280468
.8758658
-.6770915
-1.210263
-.516041
-.0710842
-.2488285
-.2864009
-.2184304
.8503962
1.024594
1.580212
.3857639
.2593887
-.9650864
-1.353358
