region,date,crime
Ile-de-France,2013m1,-.29481658
Ile-de-France,2013m2,-.22219983
Ile-de-France,2013m3,-.88219625
Ile-de-France,2013m4,-1.1396275
Ile-de-France,2013m5,-1.1521909
Ile-de-France,2013m6,-1.0608577
Ile-de-France,2013m7,-.53727752
Ile-de-France,2013m8,-.79352993
Ile-de-France,2013m9,-.032091729
Ile-de-France,2013m10,-.40604514
Ile-de-France,2013m11,-.13829637
Ile-de-France,2013m12,-.85371739
Ile-de-France,2014m1,.48623657
Ile-de-France,2014m2,.48267376
Ile-de-France,2014m3,.19973165
Ile-de-France,2014m4,-.68620342
Ile-de-France,2014m5,-.79378861
Ile-de-France,2014m6,-.92319089
Ile-de-France,2014m7,-1.1275488
Ile-de-France,2014m8,-1.7799013
Ile-de-France,2014m9,-.32774296
Ile-de-France,2014m10,-.19906463
Ile-de-France,2014m11,.0035543453
Ile-de-France,2014m12,-1.362857
Ile-de-France,2015m1,.94673574
Ile-de-France,2015m2,1.032849
Ile-de-France,2015m3,.3636049
Ile-de-France,2015m4,-.31726432
Ile-de-France,2015m5,-.54306823
Ile-de-France,2015m6,-.19529021
Ile-de-France,2015m7,-.62769938
Ile-de-France,2015m8,-.95564526
Ile-de-France,2015m9,.27565992
Ile-de-France,2015m10,.66365969
Ile-de-France,2015m11,2.5544217
Ile-de-France,2015m12,-.17941917
Ile-de-France,2016m1,1.1787714
Ile-de-France,2016m2,.82786793
Ile-de-France,2016m3,.94837213
Ile-de-France,2016m4,.19732806
Ile-de-France,2016m5,1.1974617
Ile-de-France,2016m6,.25252387
Ile-de-France,2016m7,-.42843065
Ile-de-France,2016m8,-1.0358038
Ile-de-France,2016m9,1.0557387
Ile-de-France,2016m10,1.0760932
Ile-de-France,2016m11,1.3850549
Ile-de-France,2016m12,.39183313
Ile-de-France,2017m1,1.2346187
Ile-de-France,2017m2,1.4999645
Ile-de-France,2017m3,1.1600316
