fin_security_f
.4092361
-1.106029
-1.209358
-.1963109
.2066744
1.223018
1.716407
1.019824
-.1727448
-.744221
-.8702203
.3956143
-.7507378
-1.028877
-1.598606
-.7438985
-.563914
-.543336
.4999558
-.904726
-2.02976
-.829529
.3577532
-.6006879
-.2821631
-1.134365
-1.074473
-1.362371
-.4173693
1.193191
.8863302
-.0239534
-.9124697
-.487852
.3057282
1.15831
1.304713
-.3885308
.3650563
.1257686
.5621085
1.603669
2.058857
-.0167732
-.3894625
-.4752491
-.4324843
1.415691
.7846053
-.6993952
.0519434
-.7340728
.4807393
2.376349
1.657724
1.502932
-.9382609
