date,cat_civic_engagement
2008m1,.6009364
2008m2,.7967987
2008m3,.8733333
2008m4,.8235483
2008m5,.3282489
2008m6,-.2677891
2008m7,-.4995133
2008m8,-.0978444
2008m9,.9119391
2008m10,1.537478
2008m11,1.419385
2008m12,.9874796
2009m1,.7883925
2009m2,.9908577
2009m3,1.168193
2009m4,1.151688
2009m5,.8098155
2009m6,.1814001
2009m7,-.0919865
2009m8,.1868595
2009m9,1.055634
2009m10,1.661279
2009m11,1.746394
2009m12,1.405802
2010m1,1.318422
2010m2,1.410213
2010m3,1.631812
2010m4,1.57487
2010m5,1.142181
2010m6,.3895854
2010m7,-.0762549
2010m8,.1391541
2010m9,.9013188
2010m10,1.420074
2010m11,1.280914
2010m12,.7125554
2011m1,.1893216
2011m2,-.0495391
2011m3,-.0435343
2011m4,-.0363359
2011m5,-.33785
2011m6,-.8473909
2011m7,-1.099494
2011m8,-.877965
2011m9,-.3399538
2011m10,-.0122044
2011m11,-.0318734
2011m12,-.2881956
2012m1,-.412952
2012m2,-.4377351
2012m3,-.5439543
2012m4,-.6847814
2012m5,-.9972727
2012m6,-1.424414
2012m7,-1.554659
2012m8,-1.2209
2012m9,-.664827
2012m10,-.3377242
2012m11,-.3402889
2012m12,-.4602056
2013m1,-.429976
2013m2,-.3424913
2013m3,-.3330023
2013m4,-.4074713
2013m5,-.7999188
2013m6,-1.270985
2013m7,-1.437471
2013m8,-1.194985
2013m9,-.6714684
2013m10,-.3577874
2013m11,-.3867131
2013m12,-.5495003
2014m1,-.5558221
2014m2,-.3725698
2014m3,-.2441285
2014m4,-.2676013
2014m5,-.6167926
2014m6,-1.146209
2014m7,-1.367325
2014m8,-1.106372
2014m9,-.4865633
2014m10,-.0844925
2014m11,-.0425687
2014m12,-.1429092
2015m1,-.0620755
2015m2,.1324035
2015m3,.2315842
2015m4,.1297345
2015m5,-.2997056
2015m6,-.8516425
2015m7,-1.134013
2015m8,-.940194
2015m9,-.3936223
2015m10,-.0308048
2015m11,.038544
2015m12,-.0043517
2016m1,.0935745
2016m2,.225923
2016m3,.126424
2016m4,-.1051
