region,date,leisure
Rhone-Alpes,2013m1,-.7069283664226532
Rhone-Alpes,2013m2,-.2248906373977661
Rhone-Alpes,2013m3,-.2715124517679214
Rhone-Alpes,2013m4,-.2893366277217865
Rhone-Alpes,2013m5,-.4875124365091324
Rhone-Alpes,2013m6,-.4824432089924812
Rhone-Alpes,2013m7,-.2813561767339706
Rhone-Alpes,2013m8,.4972962081432343
Rhone-Alpes,2013m9,-.269035198353231
Rhone-Alpes,2013m10,-.2009853295981884
Rhone-Alpes,2013m11,-.4544601023197174
Rhone-Alpes,2013m12,-.283824323117733
Rhone-Alpes,2014m1,-.175419519841671
Rhone-Alpes,2014m2,.0595510888844728
Rhone-Alpes,2014m3,-.1042443946003914
Rhone-Alpes,2014m4,-.0144637156277895
Rhone-Alpes,2014m5,.2192287506535649
Rhone-Alpes,2014m6,.0844960927963257
Rhone-Alpes,2014m7,.5500332593917847
Rhone-Alpes,2014m8,1.427926027774811
Rhone-Alpes,2014m9,.6711252450942993
Rhone-Alpes,2014m10,.1468223601579666
Rhone-Alpes,2014m11,-.0281825035344809
Rhone-Alpes,2014m12,-.143350724875927
Rhone-Alpes,2015m1,-.331932270526886
Rhone-Alpes,2015m2,.2617707371711731
Rhone-Alpes,2015m3,.1178134739398956
Rhone-Alpes,2015m4,.8397362947463989
Rhone-Alpes,2015m5,.3139409780502319
Rhone-Alpes,2015m6,.0446919202804565
Rhone-Alpes,2015m7,.5511297680437565
Rhone-Alpes,2015m8,1.675153707712889
Rhone-Alpes,2015m9,.5831957191228867
Rhone-Alpes,2015m10,.5264170467853546
Rhone-Alpes,2015m11,-.2264159210026264
Rhone-Alpes,2015m12,.0636881768703461
Rhone-Alpes,2016m1,.3677821755409241
Rhone-Alpes,2016m2,.8004231750965118
Rhone-Alpes,2016m3,.5220355868339539
Rhone-Alpes,2016m4,.9787188649177552
Rhone-Alpes,2016m5,.2485585421323776
Rhone-Alpes,2016m6,
