date,cat_social_progress
2011m1,-.5552681
2011m2,-.405607
2011m3,-.3189764
2011m4,-.372871
2011m5,-.7764832
2011m6,-1.235282
2011m7,-1.312204
2011m8,-.9703227
2011m9,-.5162864
2011m10,-.3017035
2011m11,-.2813577
2011m12,-.3936059
2012m1,-.3868931
2012m2,-.3230992
2012m3,-.2923732
2012m4,-.3406353
2012m5,-.6721882
2012m6,-1.17463
2012m7,-1.328231
2012m8,-1.02208
2012m9,-.5585788
2012m10,-.397002
2012m11,-.4906262
2012m12,-.5684395
2013m1,-.4306629
2013m2,-.136824
2013m3,.0102106
2013m4,-.10137
2013m5,-.5250852
2013m6,-1.007998
2013m7,-.9734513
2013m8,-.5359194
2013m9,.085025
2013m10,.3649952
2013m11,.2310884
2013m12,.0728426
2014m1,.0972383
2014m2,.1826138
2014m3,.2181566
2014m4,.1698902
2014m5,-.253376
2014m6,-.8432128
2014m7,-1.03036
2014m8,-.6135543
2014m9,.1148921
2014m10,.5420406
2014m11,.5959476
2014m12,.5442786
2015m1,.7472206
2015m2,1.14099
2015m3,1.36652
2015m4,1.3461
2015m5,.7709583
2015m6,.0296407
2015m7,-.1791366
2015m8,.3067782
2015m9,.9821613
2015m10,1.330099
2015m11,1.395878
2015m12,1.410936
2016m1,1.648602
2016m2,1.942063
2016m3,1.986971
2016m4,1.991557
