stress
-1.047551
.013195
-.0793887
-.3402737
-.7437906
-1.344357
-.9029599
-.5005524
1.229501
3.052495
1.767434
.5441906
-.7886292
.6812755
-.4421023
-.435749
-.2513688
-1.497741
-.4847974
.2006909
.5377524
2.772109
2.420008
1.105843
-.8856551
-.1858517
-.3033263
-.9547617
-1.242402
-1.63023
-1.092717
.5075315
2.602248
2.592957
1.813921
.5562251
.6603602
.8521204
-.3759682
.5991926
.4659862
-1.162941
-.1496106
-.5593534
1.951702
1.933156
1.425697
-.3232802
-.8791284
.3423919
-.0857335
.1871769
.7497534
-.5129498
.5391344
.5858268
1.903293
