date,swb_sadness
2008m1,-1.002637
2008m2,-.4892436
2008m3,-.31466
2008m4,-.3677959
2008m5,-.4835198
2008m6,-.6231993
2008m7,-.7225127
2008m8,-.5906633
2008m9,-.2442808
2008m10,.3092757
2008m11,.806767
2008m12,1.112149
2009m1,1.430535
2009m2,1.545368
2009m3,1.349991
2009m4,1.012496
2009m5,.6332743
2009m6,.7319441
2009m7,.8891187
2009m8,1.001851
2009m9,1.039476
2009m10,1.062611
2009m11,.8484756
2009m12,.6440796
2010m1,.1809641
2010m2,.0151203
2010m3,-.6439041
2010m4,-1.308506
2010m5,-1.272146
2010m6,-1.298217
2010m7,-1.444716
2010m8,-.9758394
2010m9,.0115487
2010m10,.5769465
2010m11,.8223237
2010m12,.7484205
2011m1,.3768069
2011m2,-.0747
2011m3,-.7117693
2011m4,-1.022623
2011m5,-1.224084
2011m6,-1.084544
2011m7,-.8398216
2011m8,-.4219914
2011m9,-.0616521
2011m10,.0001463
2011m11,-.0854427
2011m12,-.2289995
2012m1,-.4178656
2012m2,-.3496532
2012m3,-.3998681
2012m4,-.3080325
2012m5,-.2521864
2012m6,-.25471
2012m7,-.1671639
2012m8,.0565161
2012m9,.5871027
2012m10,1.170599
2012m11,1.212961
2012m12,.8335728
2013m1,.0795651
2013m2,-.4850298
2013m3,-.7261059
2013m4,-.7302819
2013m5,-.7008841
2013m6,-.6257547
2013m7,-.5252848
2013m8,-.4526636
2013m9,-.4648521
2013m10,-.4746133
2013m11,-.2305893
2013m12,-.1097114
2014m1,-.2150532
2014m2,-.514064
2014m3,-.8551564
2014m4,-1.023821
2014m5,-1.000094
2014m6,-1.090048
2014m7,-1.305697
2014m8,-1.284211
2014m9,-1.18133
2014m10,-1.129482
2014m11,-1.139339
2014m12,-1.117948
2015m1,-1.20221
2015m2,-1.424446
2015m3,-1.636968
2015m4,-1.654093
2015m5,-1.681537
2015m6,-1.766096
2015m7,-1.634258
2015m8,-1.332458
2015m9,-.9806682
2015m10,-.4446904
2015m11,.0037541
2015m12,.0107514
2016m1,-.4434557
2016m2,-1.077646
2016m3,-1.240448
2016m4,-1.167689
