date,swb_happiness
2011m1,-.5342747
2011m2,-.1224355
2011m3,.168054
2011m4,.3825907
2011m5,.5272612
2011m6,.2375741
2011m7,-.0162299
2011m8,-.2395578
2011m9,.0737584
2011m10,.7101659
2011m11,1.295013
2011m12,1.329662
2012m1,.8071624
2012m2,.6679262
2012m3,.8872051
2012m4,.9758872
2012m5,.9960104
2012m6,.8975911
2012m7,.4661301
2012m8,.0000232
2012m9,-.0457358
2012m10,.3623246
2012m11,.7005298
2012m12,.3523324
2013m1,-.297041
2013m2,-.0918676
2013m3,.6377845
2013m4,1.292723
2013m5,1.507729
2013m6,1.342962
2013m7,.9594155
2013m8,.3505159
2013m9,.1407955
2013m10,.4168064
2013m11,.5695943
2013m12,.4190966
2014m1,.1718991
2014m2,.2919482
2014m3,.8264038
2014m4,1.42506
2014m5,1.554461
2014m6,1.028177
2014m7,.3178705
2014m8,-.1379023
2014m9,-.1325933
2014m10,.1410404
2014m11,.2731422
2014m12,.0684203
2015m1,-.2397791
2015m2,-.3274606
2015m3,-.2756063
2015m4,-.2708404
2015m5,-.3364133
2015m6,.0176909
2015m7,.5213038
2015m8,.4275491
2015m9,.4658835
2015m10,1.027862
2015m11,1.651732
2015m12,1.877899
2016m1,1.536881
2016m2,1.676746
2016m3,1.931115
2016m4,2.24067
