job_search_f
1.580309
1.032182
-.7910806
-.4610617
.4524167
.6187014
1.27048
1.642955
1.572387
1.459791
-1.863029
.0692768
1.362846
.3396316
-.5747692
-1.147937
-.6567333
.3734058
.1829261
.0294778
.4357482
1.468903
1.394898
-.8160786
.3395684
.5324771
-1.327777
-2.467097
-1.125797
-.6115283
-.9818307
.0376796
-.3804267
.1446419
-2.210111
-1.327732
.9742
.4880455
-1.459334
-.97715
-1.214362
-.5895113
1.226969
-.1118136
-.3459972
-.2981528
.1145275
.2550737
.5325087
.714871
.0888404
.4761147
.5236207
1.003177
-.5498892
-.9842129
.5347624
