civic_f
-.1715402
.5799108
.9154288
.7374529
1.489392
2.736343
1.63784
.2975227
.6427111
.7887146
.4790358
.2288625
.5054255
-.1039592
.6165959
.197498
.1486101
1.841095
.7848736
-.858575
-.0831513
.3065886
1.065664
-1.064326
-1.18487
-.7696012
.2597695
.1812974
1.159691
1.403116
1.48176
-.9476648
-.8844631
-.3390716
-.2813091
-.871275
-1.285197
-1.221383
-.9256194
-.467088
-.0125679
1.100366
.3913109
-.3849489
-1.592731
-1.471285
-1.01709
-.8098834
-1.067865
-1.169266
-.7733966
-1.000977
.9697882
.5698975
.335041
-1.616967
-1.475531
