region,date,economic
Languedoc-Roussillon,2013m1,.5407588801213673
Languedoc-Roussillon,2013m2,.4693313329563742
Languedoc-Roussillon,2013m3,.3384397628251463
Languedoc-Roussillon,2013m4,.0171608344784805
Languedoc-Roussillon,2013m5,-.409141800233296
Languedoc-Roussillon,2013m6,-.1187441543276821
Languedoc-Roussillon,2013m7,-.8743280959980828
Languedoc-Roussillon,2013m8,-1.288671444569315
Languedoc-Roussillon,2013m9,.4544223866292408
Languedoc-Roussillon,2013m10,.6343061264072146
Languedoc-Roussillon,2013m11,-.0304754247356738
Languedoc-Roussillon,2013m12,-.8187313670558589
Languedoc-Roussillon,2014m1,.6614252387412957
Languedoc-Roussillon,2014m2,-.3175592932051846
Languedoc-Roussillon,2014m3,.2694235361580338
Languedoc-Roussillon,2014m4,-.2285799474588462
Languedoc-Roussillon,2014m5,-.057375936702426
Languedoc-Roussillon,2014m6,.3686260235096727
Languedoc-Roussillon,2014m7,-.2413972270275865
Languedoc-Roussillon,2014m8,-.5864041790898357
Languedoc-Roussillon,2014m9,1.000707287873541
Languedoc-Roussillon,2014m10,.6508288723416626
Languedoc-Roussillon,2014m11,.5747307491089616
Languedoc-Roussillon,2014m12,-.5026476447071347
Languedoc-Roussillon,2015m1,.721076024962323
Languedoc-Roussillon,2015m2,.9515163762761014
Languedoc-Roussillon,2015m3,1.026273678456034
Languedoc-Roussillon,2015m4,.346624469251505
Languedoc-Roussillon,2015m5,.2086858179952417
Languedoc-Roussillon,2015m6,.5430676537965026
Languedoc-Roussillon,2015m7,-.4221547315163272
Languedoc-Roussillon,2015m8,-.4603235242622239
Languedoc-Roussillon,2015m9,.782077893614769
Languedoc-Roussillon,2015m10,.687199404463172
Languedoc-Roussillon,2015m11,.4326194286612527
Languedoc-Roussillon,2015m12,-.3104253672063351
Languedoc-Roussillon,2016m1,1.714318914338946
Languedoc-Roussillon,2016m2,1.431101447769574
Languedoc-Roussillon,2016m3,.9387006472264018
Languedoc-Roussillon,2016m4,.9277102585349765
Languedoc-Roussillon,2016m5,.0427258463044252
Languedoc-Roussillon,2016m6,
