date,cat_family_stress
2011m1,1.162089
2011m2,.6162722
2011m3,.2248369
2011m4,.3746509
2011m5,.4722989
2011m6,.6817178
2011m7,.9353261
2011m8,1.034194
2011m9,1.12714
2011m10,1.303924
2011m11,.8667164
2011m12,.2841644
2012m1,.1607171
2012m2,.119943
2012m3,.1692628
2012m4,.3439674
2012m5,.4547591
2012m6,.6436663
2012m7,.4652312
2012m8,.3576224
2012m9,-.0053686
2012m10,-.4216696
2012m11,-.737512
2012m12,-.5875854
2013m1,-.2459876
2013m2,-.0955321
2013m3,.0330908
2013m4,.1674121
2013m5,.1085492
2013m6,.3576361
2013m7,.6590912
2013m8,.517632
2013m9,-.0845505
2013m10,-.6179177
2013m11,-1.061767
2013m12,-1.376679
2014m1,-1.286847
2014m2,-.9844149
2014m3,-.4797722
2014m4,.5489929
2014m5,1.469998
2014m6,1.172779
2014m7,.5297881
2014m8,-.151455
2014m9,-.7283546
2014m10,-1.041665
2014m11,-1.329212
2014m12,-1.261448
2015m1,-.8551286
2015m2,-.533614
2015m3,-.4736725
2015m4,-.541872
2015m5,-.4416723
2015m6,.2057875
2015m7,.7775119
2015m8,.5844351
2015m9,.042306
2015m10,-.4153194
2015m11,-.6693662
2015m12,-.5790035
2016m1,-.3990788
2016m2,-.3708097
2016m3,-.5616142
2016m4,-.6346215
