region,date,family1
Champagne-Ardenne,2013m1,-.9348222613334656
Champagne-Ardenne,2013m2,-.1952146291732788
Champagne-Ardenne,2013m3,-.7282159328460693
Champagne-Ardenne,2013m4,-.3696022406220436
Champagne-Ardenne,2013m5,-.2095636669546366
Champagne-Ardenne,2013m6,-.1018731147050858
Champagne-Ardenne,2013m7,-.4376875162124634
Champagne-Ardenne,2013m8,.6234937384724617
Champagne-Ardenne,2013m9,.6727272868156433
Champagne-Ardenne,2013m10,-.020104318857193
Champagne-Ardenne,2013m11,-.9004419147968292
Champagne-Ardenne,2013m12,-1.515341997146606
Champagne-Ardenne,2014m1,-.4161700084805489
Champagne-Ardenne,2014m2,.1051685661077499
Champagne-Ardenne,2014m3,.108723996207118
Champagne-Ardenne,2014m4,-.1174362748861313
Champagne-Ardenne,2014m5,.6958574801683426
Champagne-Ardenne,2014m6,-.2493191286921501
Champagne-Ardenne,2014m7,.2052492201328278
Champagne-Ardenne,2014m8,.9109697639942169
Champagne-Ardenne,2014m9,.5889205038547516
Champagne-Ardenne,2014m10,.0100838840007782
Champagne-Ardenne,2014m11,-.5382331162691116
Champagne-Ardenne,2014m12,-1.226910769939423
Champagne-Ardenne,2015m1,-.1464459300041199
Champagne-Ardenne,2015m2,.5445780158042908
Champagne-Ardenne,2015m3,.6836761385202408
Champagne-Ardenne,2015m4,.4673376958817244
Champagne-Ardenne,2015m5,.7438962161540985
Champagne-Ardenne,2015m6,.3989928364753723
Champagne-Ardenne,2015m7,1.000724881887436
Champagne-Ardenne,2015m8,1.067871153354645
Champagne-Ardenne,2015m9,1.001333951950073
Champagne-Ardenne,2015m10,.7185859084129333
Champagne-Ardenne,2015m11,-.362697035074234
Champagne-Ardenne,2015m12,-.4140920490026474
Champagne-Ardenne,2016m1,.5953249931335449
Champagne-Ardenne,2016m2,.5292221829295158
Champagne-Ardenne,2016m3,1.004734866321087
Champagne-Ardenne,2016m4,.4851579070091248
Champagne-Ardenne,2016m5,.6845593452453613
Champagne-Ardenne,2016m6,
