date,cat_spirituality
2008m1,.3211879
2008m2,.9633917
2008m3,1.26156
2008m4,.9526175
2008m5,.1410702
2008m6,-.7685617
2008m7,-1.123844
2008m8,-.7217806
2008m9,.3033057
2008m10,1.121653
2008m11,1.357849
2008m12,1.078675
2009m1,.8293477
2009m2,1.03692
2009m3,1.228099
2009m4,1.043238
2009m5,.2365282
2009m6,-.5580573
2009m7,-.7520595
2009m8,-.3416157
2009m9,.598531
2009m10,1.34141
2009m11,1.445283
2009m12,1.169803
2010m1,.8548085
2010m2,.9430613
2010m3,1.031341
2010m4,.9199026
2010m5,.5027717
2010m6,-.2327452
2010m7,-.6953958
2010m8,-.4594175
2010m9,.2363335
2010m10,.8167483
2010m11,.9038445
2010m12,.619079
2011m1,.3290076
2011m2,.3847737
2011m3,.4326158
2011m4,.2028141
2011m5,-.35399
2011m6,-1.027527
2011m7,-1.332035
2011m8,-1.147018
2011m9,-.4619555
2011m10,.2119401
2011m11,.3648995
2011m12,.1947192
2012m1,-.0145853
2012m2,.0925877
2012m3,.2749009
2012m4,.1988705
2012m5,-.3926923
2012m6,-1.090055
2012m7,-1.490164
2012m8,-1.331609
2012m9,-.8281996
2012m10,-.4594771
2012m11,-.3617725
2012m12,-.4176261
2013m1,-.4856368
2013m2,-.3641609
2013m3,-.2690779
2013m4,-.3846934
2013m5,-.8919826
2013m6,-1.439803
2013m7,-1.590955
2013m8,-1.275987
2013m9,-.5479725
2013m10,-.0029435
2013m11,.0679872
2013m12,-.1690201
2014m1,-.315059
2014m2,-.1246376
2014m3,.121908
2014m4,.1161156
2014m5,-.3500337
2014m6,-.9177809
2014m7,-1.177862
2014m8,-.9940704
2014m9,-.2759609
2014m10,.2364752
2014m11,.2696431
2014m12,.0965053
2015m1,-.0400881
2015m2,.1896025
2015m3,.4808899
2015m4,.3908629
2015m5,-.2583061
2015m6,-.8956221
2015m7,-1.143178
2015m8,-.8106552
2015m9,.0190705
2015m10,.5875141
2015m11,.6862482
2015m12,.3565824
2016m1,.0481834
2016m2,.1791257
2016m3,.500515
2016m4,.7949509
