happiness
-1.391876
-.8226264
-.8658605
-.6196294
-.2865657
.1189779
-1.089907
-.8571094
-.1495646
-.7924303
-.9045997
-.9116769
-.2242186
.0312764
.2594112
.0650269
.6759229
.6895129
1.17621
1.637368
.420838
.1222844
-.9456119
.993573
1.015436
.7798359
1.266418
.7954047
1.005561
.6888378
1.222691
1.117471
.6641206
.0320797
.4443724
-.4302582
-.8183146
-.6184091
.3431186
-.4204739
.2866017
.8015268
-.3216295
.5422441
.1094321
-1.04138
.6761644
-.6813617
-.3581768
-.1963347
.2879666
.6659009
1.26552
.0822214
.2106155
.9806276
.1134475
