date,swb_sadness
2011m1,.1021997
2011m2,.0879029
2011m3,.1009933
2011m4,-.4209762
2011m5,-1.035558
2011m6,-1.599544
2011m7,-1.5448
2011m8,-.850779
2011m9,-.3554291
2011m10,-.0876089
2011m11,.05049
2011m12,.1230882
2012m1,-.0447241
2012m2,-.1525282
2012m3,-.3234242
2012m4,-.783103
2012m5,-1.048675
2012m6,-1.01911
2012m7,-.7910898
2012m8,-.2711092
2012m9,.3379605
2012m10,.6848735
2012m11,.7916412
2012m12,.7195312
2013m1,.1917663
2013m2,-.2671573
2013m3,-.3010336
2013m4,-.2495651
2013m5,-.2933989
2013m6,-.4467898
2013m7,-.3869038
2013m8,.1601979
2013m9,.5509188
2013m10,.4584583
2013m11,.4488411
2013m12,.4394475
2014m1,.0134559
2014m2,-.6089053
2014m3,-1.130091
2014m4,-1.309959
2014m5,-1.030735
2014m6,-.7165974
2014m7,-.3690597
2014m8,.0580343
2014m9,.2576222
2014m10,.0758942
2014m11,-.1633554
2014m12,-.3813444
2015m1,-.6835833
2015m2,-1.142202
2015m3,-1.541243
2015m4,-1.482035
2015m5,-1.248203
2015m6,-.8919317
2015m7,-.486623
2015m8,-.0375831
2015m9,.1496996
2015m10,.0572688
2015m11,-.0478177
2015m12,-.4380536
2016m1,-1.123456
2016m2,-1.869485
2016m3,-2.711299
2016m4,-3.958097
