date,swb_job_satisfaction
2011m1,.3719149
2011m2,.0486174
2011m3,-.1676024
2011m4,-.4375014
2011m5,-.8636428
2011m6,-.8755186
2011m7,-.8219085
2011m8,-.5479167
2011m9,-.3364497
2011m10,-.0483735
2011m11,.2043361
2011m12,.0415433
2012m1,-.1135005
2012m2,-.448135
2012m3,-1.175848
2012m4,-1.492789
2012m5,-1.478081
2012m6,-1.17967
2012m7,-.5467261
2012m8,.0397493
2012m9,.4538555
2012m10,.6221099
2012m11,.4473861
2012m12,-.1508121
2013m1,-.5496275
2013m2,-.6458244
2013m3,-.8030449
2013m4,-1.239759
2013m5,-1.49984
2013m6,-1.378271
2013m7,-1.223021
2013m8,-.990671
2013m9,-1.091411
2013m10,-1.007403
2013m11,-.7341442
2013m12,-.0340254
2014m1,.4700686
2014m2,.3752477
2014m3,-.318657
2014m4,-1.344723
2014m5,-1.919503
2014m6,-1.668628
2014m7,-1.198929
2014m8,-.8651941
2014m9,-1.064735
2014m10,-1.583988
2014m11,-1.742023
2014m12,-1.449837
2015m1,-1.11173
2015m2,-1.539839
2015m3,-2.088656
2015m4,-2.29892
2015m5,-2.282933
2015m6,-1.900258
2015m7,-1.304366
2015m8,-.6972004
2015m9,-.3991173
2015m10,-.7414442
2015m11,-1.073573
2015m12,-.9107873
2016m1,-.5809259
2016m2,-.3718043
2016m3,-.264679
2016m4,.0171236
