family_life_f
-.6689086
-1.889519
-.8498897
-1.595885
-1.01167
-.8597157
-.5437933
-.655453
.717574
.2970868
-.1319391
-.7312528
-.1301473
-1.633416
-.5226278
-.7295094
-.5969012
-1.34165
.7475319
2.444246
1.251312
1.16715
-.1986142
-.9989124
-.1679656
.771776
-.2592588
-1.156388
-.3613087
-.2937054
-.0952957
1.485813
1.596888
1.681069
1.694862
-.2932239
.4215196
.7251806
.5326458
-.6946814
-1.011558
-.7882469
-.4535051
1.770534
.5927488
1.703706
1.49027
-.255818
-.0553076
-.7600827
-1.078883
.0145226
-.4900124
.3371317
.0684177
1.35601
.4370513
