region,date,economic
Basse-Normandie,2013m1,-.1190756181521075
Basse-Normandie,2013m2,.3180741606878915
Basse-Normandie,2013m3,-.5044970509729215
Basse-Normandie,2013m4,-.1738444481577192
Basse-Normandie,2013m5,-.6298968025616237
Basse-Normandie,2013m6,-.0834348196429866
Basse-Normandie,2013m7,-.4863767162231462
Basse-Normandie,2013m8,-1.00297875196806
Basse-Normandie,2013m9,.7254766797912973
Basse-Normandie,2013m10,.2745903262070247
Basse-Normandie,2013m11,-.0591758753040007
Basse-Normandie,2013m12,-.9304707055645329
Basse-Normandie,2014m1,.4769339515561504
Basse-Normandie,2014m2,.3509548450154917
Basse-Normandie,2014m3,.1452703843159335
Basse-Normandie,2014m4,-.3277945188871984
Basse-Normandie,2014m5,.0277251836045512
Basse-Normandie,2014m6,-.2335565803306443
Basse-Normandie,2014m7,-.1777479628633176
Basse-Normandie,2014m8,-.5877157359250954
Basse-Normandie,2014m9,.9053416720458439
Basse-Normandie,2014m10,.7114829921296665
Basse-Normandie,2014m11,.4327423215976783
Basse-Normandie,2014m12,-.5944633449294737
Basse-Normandie,2015m1,.679194085699107
Basse-Normandie,2015m2,1.263425731233188
Basse-Normandie,2015m3,1.066558784140008
Basse-Normandie,2015m4,.4478829194392477
Basse-Normandie,2015m5,-.0855112578719854
Basse-Normandie,2015m6,.3097705564328602
Basse-Normandie,2015m7,.2038081107395036
Basse-Normandie,2015m8,-.0327787372682776
Basse-Normandie,2015m9,1.031586925366095
Basse-Normandie,2015m10,.5328574808580535
Basse-Normandie,2015m11,.6476722412875721
Basse-Normandie,2015m12,-.0610048483525004
Basse-Normandie,2016m1,1.714831057137677
Basse-Normandie,2016m2,1.376900798508099
Basse-Normandie,2016m3,1.076835594006947
Basse-Normandie,2016m4,.7461991373981748
Basse-Normandie,2016m5,.6265922259273273
Basse-Normandie,2016m6,
