home_finance_f
-.0350552
.3629183
-.1869316
-.8185077
.0122868
.5096444
.7910188
1.390622
-.583559
-.2828605
-.6580698
.7895786
1.518684
.0728019
.4009929
-.1431348
.4848256
1.966415
.8710381
-.1500009
-.880666
-.7506948
-.6317011
-.6673347
.9200737
.7966594
1.045574
-.2248412
.5204545
2.420197
1.734246
.2587582
-1.690791
-1.591479
-1.240047
-.4844339
.1275764
-1.097602
.0639386
-.4944113
-.1121907
.3275615
.7771848
.2823986
-2.417072
-1.728297
-1.30467
-.580484
1.159618
-.0525166
-.2039288
-.6562258
-.1677705
.5230591
1.731866
-.0117723
-2.012941
