healthy_habits_f
.5334641
.6427012
-.0800399
-1.37008
-.4133403
-.0326036
-.2995173
-.470451
-1.734485
-2.140543
-1.350818
-1.026356
1.492715
.2348196
.9639543
1.347959
.6058877
1.445911
.9792346
.2446906
-.8227741
-.9253178
-1.001929
-.9896344
1.204852
.8687663
1.319693
.8740366
.5011778
1.44792
.2948065
.1494687
-.7673879
-.8690313
-.3118139
-.2464696
1.356127
.9641698
1.964854
.6088096
-.3039815
.8775757
.3333246
-.7965695
-1.69879
-1.338071
-.9653533
-.9758829
1.72109
-.0345266
-.3014586
.3458183
-.8742923
.2135872
.5665153
-.5482221
-1.414191
