region,date,social
Poitou-Charentes,2013m1,.1498201147187501
Poitou-Charentes,2013m2,-.556246026286057
Poitou-Charentes,2013m3,.2861856860773904
Poitou-Charentes,2013m4,.2376226357051305
Poitou-Charentes,2013m5,-.4726331202047212
Poitou-Charentes,2013m6,-.8677077612706593
Poitou-Charentes,2013m7,-.6505640766450337
Poitou-Charentes,2013m8,-1.18674544777189
Poitou-Charentes,2013m9,.0926957258156368
Poitou-Charentes,2013m10,-.3946098062608923
Poitou-Charentes,2013m11,-.2051337707255568
Poitou-Charentes,2013m12,-1.076933637261391
Poitou-Charentes,2014m1,-.0417799268450056
Poitou-Charentes,2014m2,-.0291406440415553
Poitou-Charentes,2014m3,-.7184936425515583
Poitou-Charentes,2014m4,-.5688828794019563
Poitou-Charentes,2014m5,-.3313851196851049
Poitou-Charentes,2014m6,-.0641297809779644
Poitou-Charentes,2014m7,-.6531570128032139
Poitou-Charentes,2014m8,-.8635603019169399
Poitou-Charentes,2014m9,.4235136977263859
Poitou-Charentes,2014m10,.2806697264313698
Poitou-Charentes,2014m11,-.1415289853300367
Poitou-Charentes,2014m12,-.4602181294134685
Poitou-Charentes,2015m1,.2124049408095224
Poitou-Charentes,2015m2,-.6572616547346115
Poitou-Charentes,2015m3,.2338290890080056
Poitou-Charentes,2015m4,.0483922809362411
Poitou-Charentes,2015m5,.0640843212604523
Poitou-Charentes,2015m6,-.0495271661451885
Poitou-Charentes,2015m7,-1.124588195766721
Poitou-Charentes,2015m8,-.5993231981992722
Poitou-Charentes,2015m9,-.0741268268653325
Poitou-Charentes,2015m10,.5932377917425973
Poitou-Charentes,2015m11,.0143111699393817
Poitou-Charentes,2015m12,-.7753985949925014
Poitou-Charentes,2016m1,-.2439741151673453
Poitou-Charentes,2016m2,.020552892770086
Poitou-Charentes,2016m3,-.3733663218361991
Poitou-Charentes,2016m4,-.2896458495940481
Poitou-Charentes,2016m5,-.3375047083411898
Poitou-Charentes,2016m6,
