stress
-3.461484
-.6796659
.3014475
1.752871
-.1060778
-2.123532
-.370147
-1.068817
.971196
2.732431
1.952667
.6072745
.4839499
.7594197
.7999622
-.5269296
.6774855
-.9033186
-1.943588
.4352143
1.2055
2.181572
1.828867
-.5489313
-1.303254
-.7614782
.17179
.2570252
-.9356835
-1.923565
-1.470401
.7232132
.5659868
1.252079
.4598568
-.6603955
1.403725
.8309783
1.182385
.1834401
-.88964
-.2299437
-.9745898
.3998775
2.71267
2.572965
.8071821
.290545
-.3571792
1.363882
1.090043
1.057913
-.5492589
.8061719
-1.046564
-.0576972
3.460553
