date,swb_worry
2011m1,1.148401
2011m2,.9312199
2011m3,.5965525
2011m4,.2283151
2011m5,.0903297
2011m6,.2475376
2011m7,.751164
2011m8,1.375175
2011m9,1.529941
2011m10,1.318027
2011m11,.7816948
2011m12,.4411671
2012m1,.5725155
2012m2,.7761245
2012m3,.6070278
2012m4,.2549009
2012m5,.0325412
2012m6,-.1207976
2012m7,-.0505425
2012m8,.3462777
2012m9,.8840622
2012m10,1.198436
2012m11,.9487014
2012m12,.3726963
2013m1,.0131528
2013m2,-.2924691
2013m3,-.4730701
2013m4,-.6130911
2013m5,-.8095731
2013m6,-.9977078
2013m7,-1.146699
2013m8,-.921419
2013m9,-.6812331
2013m10,-.3693179
2013m11,-.4791817
2013m12,-.5078396
2014m1,-.1728964
2014m2,-.1583961
2014m3,-.4719543
2014m4,-.8928348
2014m5,-1.26853
2014m6,-1.417946
2014m7,-1.363778
2014m8,-1.172007
2014m9,-.9951059
2014m10,-.8099117
2014m11,-.9239163
2014m12,-.8069898
2015m1,-.3873163
2015m2,-.2526518
2015m3,-.5635845
2015m4,-1.12279
2015m5,-1.619286
2015m6,-1.73181
2015m7,-1.489186
2015m8,-1.15578
2015m9,-.8253943
2015m10,-.8326949
2015m11,-1.159657
2015m12,-1.279473
2016m1,-.9587536
2016m2,-.3709115
2016m3,.1283321
2016m4,.7318533
