happiness
-1.624301
-1.967595
.6614463
-.6387497
-.5792067
-.3456616
-.6221043
-.5915226
-.4468327
-.4891279
-.5371664
-.9261185
.0153023
.4263428
.6146966
.6808111
.3465553
-.5511126
1.631578
.8870952
-.5992154
-.5851827
-1.419755
.2992676
.7585828
1.164476
1.412269
.8736732
.8773282
1.27499
.6538878
.6168721
.2982119
-.1227898
.7020424
-.7102192
.1754555
.0237032
.6849319
.030682
.1987783
-.4761358
-.0358933
.8780378
-.1529761
.5900145
.0071777
-.4612387
.2911002
.1288754
.4906892
.6906747
.9388635
.3253834
.5496858
.5031334
.0202893
