worry
1.138504
.8578764
-.1705589
-.0254146
-.2714966
-.2923249
.0725709
.866142
.9664358
2.143044
.4866848
1.084613
.9590133
.550271
-.5031338
-1.137735
-.6518862
-1.381563
-.9159651
.1219317
.9383337
1.039683
1.496644
1.419256
1.184683
.0462956
-.6465888
-.1773157
-.6571042
-.4474131
-.0490627
.1791233
.2733537
.4949988
.1287247
.7674926
.1202177
1.694506
.0902021
-.0926929
.0320009
-.3944926
.0854894
.1501043
1.242409
.6205688
-.1055737
.2052566
.204708
1.161603
-.1045578
-.7784952
-.39155
-.4653301
-.5539235
-.4726733
.974112
