family_life_f
-1.81043
-1.583607
-1.422999
-1.372591
-1.261652
-2.580357
-1.925728
1.012805
-.0875996
1.002724
.4950666
-.5652388
-.4301611
-.7374742
-.7068369
-1.128052
-.2257488
-.6038766
.1010688
2.614385
.5149888
1.446838
.0954268
-.6289082
.0355762
-.1040375
.7009019
-.8619457
.0648656
.4606226
-.0422701
2.057276
1.135775
1.930002
.9547858
.2613554
1.050675
.0198089
-.4750371
-1.245576
-.2083378
.0784957
.6047696
1.150021
-.1602433
.5496582
.9021806
.2400709
.3217193
.1986889
-.3022673
-.7824829
-.1155347
.0551102
.0183364
.7042009
.5907941
