family_life_f
-2.006783
-2.392774
-1.289208
-1.683372
-1.682651
-.908103
-1.576596
.6045845
-1.001273
.4674536
-.7491636
-.5147064
.4998156
-.2855886
-.3800509
.4798014
-.0457864
-1.001992
.4105252
2.776624
1.337235
.5827667
.4386749
.1669747
.3935964
.4134236
.5463819
-.7139384
-.0399205
.0053604
.0644323
1.757821
1.011031
.9492746
1.321357
.3243802
.5991583
-.6237805
.0708597
-.7594105
-.2951788
.1253851
-.0153471
1.088248
.6634521
-.0804108
.3092978
.1595157
1.361198
-.6971461
-1.350616
-.5517455
-.8376238
-.8387127
.8924971
.8804426
1.620309
